,PRODUCTO,PRECIO_BS,PRECIO_USD,PRECIO_MEX
981,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,4.63,0.45236932095749877,8.76804836345872
982,ACEITE COAMO SOYA 900ML,2.49,0.24328285295554472,4.7154298974108455
983,ACEITE CREMOSO RHELEN 250ML C/ARNICA,16.11,1.5740107474352711,30.508263312164143
984,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,16.11,1.5740107474352711,30.508263312164143
985,ACEITE FLUIDO DEXRON III INCA,27.78,2.714215925744993,52.60829018075233
986,ACEITE FLUIDO DEXRON VI INCA 0946LT,27.78,2.714215925744993,52.60829018075233
987,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,41.45,4.049829018075233,78.4958109428432
988,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
989,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
990,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
991,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
992,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,37.66,3.6795310210063508,71.3185100146556
993,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,37.66,3.6795310210063508,71.3185100146556
994,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,37.66,3.6795310210063508,71.3185100146556
995,ACEITE 4 TIEMPOS INCA PARA MOTO,37.66,3.6795310210063508,71.3185100146556
996,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,37.66,3.6795310210063508,71.3185100146556
997,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,37.66,3.6795310210063508,71.3185100146556
998,ACEITE COAMO SOYA 900ML,37.66,3.6795310210063508,71.3185100146556
999,ACEITE CREMOSO RHELEN 250ML C/ARNICA,10.57,1.0327308255984369,20.016905227161704
1000,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,36.45,3.561309233023938,69.02707620908647
1001,ACEITE FLUIDO DEXRON III INCA,36.45,3.561309233023938,69.02707620908647
1002,ACEITE FLUIDO DEXRON VI INCA 0946LT,36.45,3.561309233023938,69.02707620908647
1003,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,10.57,1.0327308255984369,20.016905227161704
1004,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1005,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1006,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1007,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1008,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,10.57,1.0327308255984369,20.016905227161704
1009,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,19.12,1.8680996580361506,36.20844162188569
1010,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,19.12,1.8680996580361506,36.20844162188569
1011,ACEITE 4 TIEMPOS INCA PARA MOTO,19.12,1.8680996580361506,36.20844162188569
1012,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,16.15,1.5779189057156815,30.5840131900342
1013,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,40.37,3.9443087445041525,76.45056424035174
1014,ACEITE COAMO SOYA 900ML,16.15,1.5779189057156815,30.5840131900342
1015,ACEITE CREMOSO RHELEN 250ML C/ARNICA,19.55,1.910112359550562,37.02275280898877
1016,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,19.55,1.910112359550562,37.02275280898877
1017,ACEITE FLUIDO DEXRON III INCA,12.34,1.205666829506595,23.36883732291158
1018,ACEITE FLUIDO DEXRON VI INCA 0946LT,12.34,1.205666829506595,23.36883732291158
1019,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,12.34,1.205666829506595,23.36883732291158
1020,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1021,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1022,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1023,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1024,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,55.71,5.443087445041525,105.50064240351736
1025,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,13.18,1.2877381533952126,24.959584758182707
1026,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,28.85,2.81875915974597,54.63459941377626
1027,ACEITE 4 TIEMPOS INCA PARA MOTO,28.85,2.81875915974597,54.63459941377626
1028,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,4.87,0.47581827063996096,9.222547630679044
1029,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,4.87,0.47581827063996096,9.222547630679044
1030,ACEITE COAMO SOYA 900ML,4.87,0.47581827063996096,9.222547630679044
1031,ACEITE CREMOSO RHELEN 250ML C/ARNICA,4.87,0.47581827063996096,9.222547630679044
1032,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,4.87,0.47581827063996096,9.222547630679044
1033,ACEITE FLUIDO DEXRON III INCA,4.87,0.47581827063996096,9.222547630679044
1034,ACEITE FLUIDO DEXRON VI INCA 0946LT,4.87,0.47581827063996096,9.222547630679044
1035,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,8.31,0.8119198827552517,15.737037127503667
1036,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1037,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1038,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1039,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1040,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,38.7,3.7811431362970205,73.288006839277
1041,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,44.75,4.372252076209087,84.74517586712263
1042,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,38.7,3.7811431362970205,73.288006839277
1043,ACEITE 4 TIEMPOS INCA PARA MOTO,44.75,4.372252076209087,84.74517586712263
1044,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,8.31,0.8119198827552517,15.737037127503667
1045,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,8.31,0.8119198827552517,15.737037127503667
1046,ACEITE COAMO SOYA 900ML,83.46,8.15437225207621,158.05212017586712
1047,ACEITE CREMOSO RHELEN 250ML C/ARNICA,72.66,7.0991695163654125,137.5996531509526
1048,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,10.93,1.06790425012213,20.698654127992185
1049,ACEITE FLUIDO DEXRON III INCA,23.5,2.2960429897410846,44.50305324865657
1050,ACEITE FLUIDO DEXRON VI INCA 0946LT,10.93,1.06790425012213,20.698654127992185
1051,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,10.93,1.06790425012213,20.698654127992185
1052,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1053,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1054,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1055,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1056,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,128.69,12.573522227650221,243.7062945774304
1057,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,30.87,3.016121152906693,58.45996824621398
1058,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,241.08,23.554469956033223,456.54451392281396
1059,ACEITE 4 TIEMPOS INCA PARA MOTO,58.41,5.706888128969223,110.61375915974597
1060,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,58.29,5.695163654127993,110.38650952613582
1061,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,36.33,3.5495847581827062,68.7998265754763
1062,ACEITE COAMO SOYA 900ML,36.33,3.5495847581827062,68.7998265754763
1063,ACEITE CREMOSO RHELEN 250ML C/ARNICA,36.33,3.5495847581827062,68.7998265754763
1064,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,26.6,2.5989252564728873,50.37366878358574
1065,ACEITE FLUIDO DEXRON III INCA,17.57,1.7166585246702493,33.273133854421104
1066,ACEITE FLUIDO DEXRON VI INCA 0946LT,12.03,1.1753786028334148,22.781775769418662
1067,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,6.76,0.6604787493893503,12.801729360039081
1068,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1069,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1070,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1071,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1072,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,28.62,2.79628724963361,54.19903761602345
1073,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,15.66,1.5300439667806547,29.65607718612604
1074,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,26.47,2.5862237420615535,50.12748168050806
1075,ACEITE 4 TIEMPOS INCA PARA MOTO,27.9,2.7259404005862238,52.835539814362484
1076,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,48.2,4.70933072789448,91.27860283341477
1077,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,28.81,2.814851001465559,54.558849535906205
1078,ACEITE COAMO SOYA 900ML,16.31,1.593551538837323,30.88701270151441
1079,ACEITE CREMOSO RHELEN 250ML C/ARNICA,26.91,2.6292134831460676,50.96073033707866
1080,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,26.91,2.6292134831460676,50.96073033707866
1081,ACEITE FLUIDO DEXRON III INCA,31.66,3.0933072789447973,59.95602833414753
1082,ACEITE FLUIDO DEXRON VI INCA 0946LT,53.78,5.254518808011725,101.84571079628726
1083,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,7.91,0.7728382999511481,14.979538348803127
1084,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1085,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1086,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1087,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1088,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,7.91,0.7728382999511481,14.979538348803127
1089,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,3.45,0.3370786516853933,6.533426966292136
1090,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,3.45,0.3370786516853933,6.533426966292136
1091,ACEITE 4 TIEMPOS INCA PARA MOTO,19.0,1.8563751831949196,35.981191988275526
1092,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,19.0,1.8563751831949196,35.981191988275526
1093,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,49.98,4.88324377137274,94.64947239863214
1094,ACEITE COAMO SOYA 900ML,59.24,5.787982413287739,112.18556912554959
1095,ACEITE CREMOSO RHELEN 250ML C/ARNICA,56.16,5.4870542256961405,106.35282852955545
1096,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,64.59,6.310698583292624,122.31711529066929
1097,ACEITE FLUIDO DEXRON III INCA,80.74,7.888617489008305,152.90112848070348
1098,ACEITE FLUIDO DEXRON VI INCA 0946LT,113.62,11.10112359550562,215.16752808988767
1099,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,113.62,11.10112359550562,215.16752808988767
1100,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1101,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1102,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1103,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1104,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,48.2,4.70933072789448,91.27860283341477
1105,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,48.2,4.70933072789448,91.27860283341477
1106,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,51.17,4.999511480214949,96.90303126526625
1107,ACEITE 4 TIEMPOS INCA PARA MOTO,51.17,4.999511480214949,96.90303126526625
1108,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,278.04,27.165608207132394,526.5374010747437
1109,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,278.04,27.165608207132394,526.5374010747437
1110,ACEITE COAMO SOYA 900ML,41.79,4.08304836345872,79.13968490473864
1111,ACEITE CREMOSO RHELEN 250ML C/ARNICA,41.79,4.08304836345872,79.13968490473864
1112,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,41.79,4.08304836345872,79.13968490473864
1113,ACEITE FLUIDO DEXRON III INCA,67.55,6.599902296042989,127.92260625305325
1114,ACEITE FLUIDO DEXRON VI INCA 0946LT,37.51,3.664875427454812,71.0344479726429
1115,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,37.51,3.664875427454812,71.0344479726429
1116,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1117,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1118,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1119,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1120,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,20.78,2.0302882266731803,39.352061553492916
1121,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,2.25,0.21983390327308258,4.260930630190523
1122,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,2.25,0.21983390327308258,4.260930630190523
1123,ACEITE 4 TIEMPOS INCA PARA MOTO,2.68,0.26184660478749394,5.075241817293602
1124,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,2.68,0.26184660478749394,5.075241817293602
1125,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,3.55,0.34684904738641914,6.722801660967269
1126,ACEITE COAMO SOYA 900ML,3.55,0.34684904738641914,6.722801660967269
1127,ACEITE CREMOSO RHELEN 250ML C/ARNICA,36.73,3.58866634098681,69.55732535417684
1128,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,14.6,1.4264777723497801,27.648705422569613
1129,ACEITE FLUIDO DEXRON III INCA,13.21,1.2906692721055204,25.01639716658525
1130,ACEITE FLUIDO DEXRON VI INCA 0946LT,33.85,3.3072789447972646,64.10333414753298
1131,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,28.37,2.7718612603810455,53.725600879335616
1132,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1133,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1134,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1135,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1136,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,20.89,2.041035661944309,39.56037371763557
1137,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,20.66,2.0185637518319495,39.12481191988276
1138,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,39.42,3.851489985344407,74.65150464093797
1139,ACEITE 4 TIEMPOS INCA PARA MOTO,39.42,3.851489985344407,74.65150464093797
1140,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,35.61,3.4792379091353203,67.43632877381535
1141,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,35.61,3.4792379091353203,67.43632877381535
1142,ACEITE COAMO SOYA 900ML,1.9,0.18563751831949193,3.5981191988275523
1143,ACEITE CREMOSO RHELEN 250ML C/ARNICA,1.9,0.18563751831949193,3.5981191988275523
1144,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,11.04,1.0786516853932584,20.906966292134832
1145,ACEITE FLUIDO DEXRON III INCA,11.04,1.0786516853932584,20.906966292134832
1146,ACEITE FLUIDO DEXRON VI INCA 0946LT,21.25,2.076209086468002,40.24212261846605
1147,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,21.25,2.076209086468002,40.24212261846605
1148,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1149,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1150,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1151,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1152,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,0.37,0.0361504640937958,0.7006863702979971
1153,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,0.37,0.0361504640937958,0.7006863702979971
1154,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,0.59,0.05764533463605276,1.1173106985832926
1155,ACEITE 4 TIEMPOS INCA PARA MOTO,0.59,0.05764533463605276,1.1173106985832926
1156,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,13.42,1.3111871030776747,25.41408402540303
1157,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,13.42,1.3111871030776747,25.41408402540303
1158,ACEITE COAMO SOYA 900ML,16.74,1.635564240351734,31.701323888617488
1159,ACEITE CREMOSO RHELEN 250ML C/ARNICA,16.74,1.635564240351734,31.701323888617488
1160,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,23.75,2.3204689789936492,44.97648998534441
1161,ACEITE FLUIDO DEXRON III INCA,23.75,2.3204689789936492,44.97648998534441
1162,ACEITE FLUIDO DEXRON VI INCA 0946LT,25.06,2.4484611626770882,47.457298485588666
1163,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,25.06,2.4484611626770882,47.457298485588666
1164,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1165,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1166,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1167,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1168,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,2.71,0.26477772349780165,5.132054225696141
1169,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,2.71,0.26477772349780165,5.132054225696141
1170,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,4.58,0.4474841231069859,8.673361016121154
1171,ACEITE 4 TIEMPOS INCA PARA MOTO,4.58,0.4474841231069859,8.673361016121154
1172,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,5.71,0.5578895945285784,10.813295065950172
1173,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,5.71,0.5578895945285784,10.813295065950172
1174,ACEITE COAMO SOYA 900ML,7.96,0.7777234978016611,15.074225696140696
1175,ACEITE CREMOSO RHELEN 250ML C/ARNICA,7.96,0.7777234978016611,15.074225696140696
1176,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,25.76,2.51685393258427,48.782921348314616
1177,ACEITE FLUIDO DEXRON III INCA,25.76,2.51685393258427,48.782921348314616
1178,ACEITE FLUIDO DEXRON VI INCA 0946LT,57.34,5.602344894968247,108.58744992672204
1179,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,1.18,0.11529066927210552,2.234621397166585
1180,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1181,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1182,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1183,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1184,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,1.18,0.11529066927210552,2.234621397166585
1185,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,2.38,0.2325354176844162,4.507117733268197
1186,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,2.38,0.2325354176844162,4.507117733268197
1187,ACEITE 4 TIEMPOS INCA PARA MOTO,13.54,1.3229115779189058,25.641333659013192
1188,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,13.54,1.3229115779189058,25.641333659013192
1189,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,18.17,1.7752808988764048,34.40938202247192
1190,ACEITE COAMO SOYA 900ML,18.17,1.7752808988764048,34.40938202247192
1191,ACEITE CREMOSO RHELEN 250ML C/ARNICA,22.56,2.204201270151441,42.72293111871031
1192,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,22.56,2.204201270151441,42.72293111871031
1193,ACEITE FLUIDO DEXRON III INCA,29.34,2.8666340986809966,55.562535417684416
1194,ACEITE FLUIDO DEXRON VI INCA 0946LT,29.34,2.8666340986809966,55.562535417684416
1195,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,11.04,1.0786516853932584,20.906966292134832
1196,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1197,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1198,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1199,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1200,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,11.04,1.0786516853932584,20.906966292134832
1201,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,3.2,0.3126526624328286,6.0599902296043
1202,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,3.2,0.3126526624328286,6.0599902296043
1203,ACEITE 4 TIEMPOS INCA PARA MOTO,0.95,0.09281875915974597,1.7990595994137761
1204,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,0.95,0.09281875915974597,1.7990595994137761
1205,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,5.35,0.5227161700048852,10.131546165119689
1206,ACEITE COAMO SOYA 900ML,5.35,0.5227161700048852,10.131546165119689
1207,ACEITE CREMOSO RHELEN 250ML C/ARNICA,0.71,0.06936980947728383,1.3445603321934538
1208,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,0.71,0.06936980947728383,1.3445603321934538
1209,ACEITE FLUIDO DEXRON III INCA,13.65,1.3336590131900343,25.84964582315584
1210,ACEITE FLUIDO DEXRON VI INCA 0946LT,69.33,6.773815339521251,131.29347581827065
1211,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,69.33,6.773815339521251,131.29347581827065
1212,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1213,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1214,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1215,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1216,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,6.33,0.618466047874939,11.987418172936005
1217,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,6.33,0.618466047874939,11.987418172936005
1218,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,15.79,1.5427454811919883,29.902264289203714
1219,ACEITE 4 TIEMPOS INCA PARA MOTO,15.79,1.5427454811919883,29.902264289203714
1220,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,19.79,1.933561309233024,37.47725207620909
1221,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,19.79,1.933561309233024,37.47725207620909
1222,ACEITE COAMO SOYA 900ML,24.53,2.3966780654616513,46.453612603810456
1223,ACEITE CREMOSO RHELEN 250ML C/ARNICA,24.53,2.3966780654616513,46.453612603810456
1224,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,24.58,2.401563263312164,46.54829995114802
1225,ACEITE FLUIDO DEXRON III INCA,24.58,2.401563263312164,46.54829995114802
1226,ACEITE FLUIDO DEXRON VI INCA 0946LT,34.31,3.352222765021984,64.9744577430386
1227,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,34.31,3.352222765021984,64.9744577430386
1228,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1229,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1230,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1231,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1232,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,26.47,2.5862237420615535,50.12748168050806
1233,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,26.47,2.5862237420615535,50.12748168050806
1234,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,13.42,1.3111871030776747,25.41408402540303
1235,ACEITE 4 TIEMPOS INCA PARA MOTO,13.42,1.3111871030776747,25.41408402540303
1236,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,46.77,4.56961406936981,88.57054469956034
1237,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,46.77,4.56961406936981,88.57054469956034
1238,ACEITE COAMO SOYA 900ML,15.79,1.5427454811919883,29.902264289203714
1239,ACEITE CREMOSO RHELEN 250ML C/ARNICA,15.79,1.5427454811919883,29.902264289203714
1240,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,15.79,1.5427454811919883,29.902264289203714
1241,ACEITE FLUIDO DEXRON III INCA,33.48,3.271128480703468,63.402647777234975
1242,ACEITE FLUIDO DEXRON VI INCA 0946LT,15.79,1.5427454811919883,29.902264289203714
1243,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,16.74,1.635564240351734,31.701323888617488
1244,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1245,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1246,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
1247,AGUA MINERAL MINALBA 600ML,7.83,0.7650219833903273,14.82803859306302
1248,ABRIDOR DE BOTELLA SFRONT COLORES VARIOS,16.74,1.635564240351734,31.701323888617488
1249,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,27.06,2.643869076697606,51.24479237909135
1250,ABRILLANTADOR KEM 4KG NEUTRO AL FRIO,20.89,2.041035661944309,39.56037371763557
1251,ACEITE 4 TIEMPOS INCA PARA MOTO,19.23,1.8788470933072792,36.41675378602834
1252,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,33.48,3.271128480703468,63.402647777234975
1253,ACEITE ADEREZO OLIVA BOA MESA PLAS 1LT,15.79,1.5427454811919883,29.902264289203714
1254,ACEITE COAMO SOYA 900ML,33.48,3.271128480703468,63.402647777234975
1255,ACEITE CREMOSO RHELEN 250ML C/ARNICA,5.81,0.5676599902296043,11.002669760625306
1256,ACEITE D/CAJA  ATF DEXRON II SPEED 946ML,4.87,0.47581827063996096,9.222547630679044
1257,ACEITE FLUIDO DEXRON III INCA,4.87,0.47581827063996096,9.222547630679044
1258,ACEITE FLUIDO DEXRON VI INCA 0946LT,5.46,0.5334636052760137,10.339858329262334
1259,ACEITE FULL SYNTHETIC SN 5W30 VENOCO GAL,5.46,0.5334636052760137,10.339858329262334
1260,SANGRIA MAL PORTADA 175LT,42.65,4.167073766487543,80.7683072789448
1261,REFRESCO GLUP 2LT COLA,10.21,0.9975574010747437,19.33515632633122
1262,LECHE POLVO DOBON 400GR COMPLETA,38.38,3.7498778700537376,72.68200781631657
