351,The Strokes,Selfless,2t0wwvR15fc3K1ey8OiOaN,74
979,Tame Impala,Breathe Deeper,3LbZIhU0smEU5SUnxod4j4,74
939,Fets,Falling,2IX9rTOZFc4OgPph0LuubR,74
506,ROSALÍA,Dolerme,2reL9PAUza4PUtbjqW1fRf,74
1667,Olivia Rodrigo,All I Want,1v6svH1Fyx9C1nIt1mA2DT,74
266,Myke Towers,Relación Rota,5RClLxkUvnMWFUQ3VAQEHj,74
1975,John Legend,Conversations in the Dark - John Legend vs. David Guetta,20d27F17AZOxTJOEHAVK2Y,74
733,5 Seconds of Summer,No Shame,4kLm0P01JM1xS94Z4JC3oE,74
330,Bizarrap,"Don Patricio: Bzrp Music Sessions, Vol. 25",3B30FE1ywQwRa5vcg2W1Zg,74
191,Mau y Ricky,Me Enamora,2hdhH9YsYQInj4NYU75XZZ,74
327,Feid,PORFA,4TOmcZvw0gHa7GiXRbcYAW,74
1620,CHUNG HA,Stay Tonight,3As0OA5B06BxLfADvYyG8L,74
259,Tainy,TU AMIGA (with Justin Quiles & Dylan Fuentes feat. Lennox & Llane),0LUpKcgDmq08XoS4nSjIde,73
1228,Justin Bieber,Available,1b6tPXXCV2fSNtR3SKWUQA,73
1082,Demi Lovato,Anyone,18ssFhD04lWo1RzpcohnrG,73
269,Nio Garcia,Nocturna - Remix,3l6Dc2DvpzEXJxnRTX5JUd,73
1312,Justin Bieber,Second Emotion (feat. Travis Scott),1PnAx788sAvcI3ZxTlEyX8,73
141,Manuel Turizo,Quiéreme Mientras Se Pueda,34LI7rwi9H8w2S5KTHnv1M,73
86,Danna Paola,Oye Pablo,6vruVVMkk7YGKzkuIrtOWz,73
1656,Lund,Broken,4W8sUeokQKfHt1uTXp0Jq0,73
967,Imanbek,I'm Just Feelin' (Du Du Du),73ThEGwF5i9GrsXXGyZBRa,73
850,BTS,Respect,37TSJmYKLxXmx8OehFpqMN,73
1893,Chimbala,Rueda - Remix,3EWxpqOSP0KWgUmRiklqGy,73
1007,Conan Gray,Heather,4xqrdfXkTW4T0RauPLv3WA,73
143,Morat,Nunca Te Olvidé,3OeYgrFYUOSyA3XOWBCaLS,73
490,The Strokes,Brooklyn Bridge To Chorus,2mDYYGaGd9uXKkK2YhDA3i,73
1210,Mac Miller,Circles,4jXl6VtkFFKIt3ycUQc5LT,73
145,Camilo,La Difícil,6fNJm8sYmCBbmkKpKgTReA,73
1551,Don Diablo,Bad,1T4U8Q2DRfs6OUg8DEsRZf,73
1909,Niall Horan,No Judgement,2sGF7DBXvL2GjkbG606m1G,73
275,Dalex,Matemáticas,3rBfD2swVRrL2yoqnTh2Fx,73
404,Greeicy,Los Besos,6QSu3mgC8kUYtEDoBBQcJG,73
1982,Alessia Cara,I Choose - From The Netflix Original Film The Willoughbys,13QIjo2iGBgl56mNDjJOet,73
1500,Conan Gray,Wish You Were Sober,0kn2gu8Pd03DiYHzRvX2Xk,73
1847,The 1975,If You’re Too Shy (Let Me Know),1n4vgMWmmNlXrvyxQFhUEl,73
1512,Justin Bieber,Get Me (feat. Kehlani),5VwwpU7KsLhgfbMEecedhJ,73
147,Camilo,Medialuna,2RrJRSIdGweb6clmo5NRxp,73
1267,Alok,Hear Me Tonight,0v8OKUrqZGoEbgEUXScRSQ,73
1276,Rita Ora,How To Be Lonely,7ydjUPZFQVYZ54NLmoISfG,73
631,Katy Perry,Never Worn White,3ksNHUNCTP6Pan8rjFnmtw,73
292,Ovy On The Drums,Ya no me llames,75mVUHbkXidxhYAiUpxDHi,73
239,Trueno,Atrevido,49rFA0vfmY9Eel2cInKmTk,73
352,Ozuna,100 Preguntas,21Oh0PHE9KQPXPUvXk7sY9,73
1363,Sam Feldt,2 Hearts (feat. Gia Koka),0EdgK7ASb4kfRkW8pVMN02,73
1866,Stefy De Cicco,Day 'N' Nite - Martin Jensen Edit,0ou367q5bmco9pZNxq80iD,73
642,Jackson Wang,100 Ways,4mQMvcRtQou5yI8mjuJ1lf,73
1435,Justin Bieber,Changes,521Os1SMlxmsoevsqyjNmJ,73
1432,Justin Bieber,Running Over (feat. Lil Dicky),75nKBP8jQu681pTNCtrEnn,72
476,Lauren Jauregui,Lento,5JoV39MFYbvWZwJlxq2722,72
1613,Justin Bieber,Confirmation,60brXKLTC15vK0av5gIldm,72
253,Sebastian Yatra,TBT - Remix,2SdwRMzLw1vKClRinPqtuU,72
1013,Khalid,Know Your Worth,04QTmCTsaVjcGaoxj8rSjE,72
640,The Strokes,Bad Decisions,55N8cxpE1QDoeaaNqUnoZ2,72
1837,Niall Horan,Put A Little Love On Me,7LyBwug9tJgbaEzRCqtY78,72
587,PARTYNEXTDOOR,LOYAL (feat. Drake and Bad Bunny) - Remix,6WGTfHSQtUcEx5vgpxTLCs,72
213,Bizarrap,"DANI: Bzrp Music Sessions, Vol. 24",6TNuRFdNazLbbVQTRE8pZg,72
233,Myke Towers,Parcerita,2oZBb87Jgwrg3qYhwsy3BN,72
1519,Conan Gray,The Story,5GVPVxgdgTKJFxSxLVIw1A,72
240,Ricky Martin,Tiburones - Remix,73HSOVmGMA0Qfo4ujlM1GF,72
549,The Strokes,Eternal Summer,6IRzBP4gVoV4D2zHmocoWy,72
1498,Mac Miller,Right,165cwz4wGlGz0uDBhxdKLY,72
840,The Weeknd,Final Lullaby - Bonus Track,6rhbL6MhAej39S8KupwjrC,72
530,The Killers,Caution - Radio Edit,4cI2rd2D44mBjwUVFxTkUZ,72
260,Nio Garcia,La Jeepeta,4RaWbMItxVbuUExNkFsITP,72
208,Lyanno,Luna Llena,44KevWH9a6C26eaFPwgCL4,72
207,Ankhal,Perreo Intenso,4B2kFp1ulVz1FgwVYSShoj,72
519,LoveLeo,BOYFREN,3WmgMoWZ1E5yNyn2aUzWAr,72
970,5 Seconds of Summer,Lover Of Mine,4CufDREo1dO9TL7txA5SGA,72
257,Juanfran,Como Llora,52zq2a71SGs3f1vJuv59ui,72
648,Sub Urban,Freak (feat. REI AMI),5jkbw3FDS3bSSb4oLKYbjf,72
509,Paloma Mami,Goteo,634fDJYRCr5yzqfFWa9rfS,72
975,Louis Tomlinson,Two of Us,1eqwjXdMTed8Pz3PLNcHe9,72
976,5 Seconds of Summer,Red Desert,0yFWdhx0rDU4zNddqvfu33,72
406,Duki,Goteo - Remix,5widvMUA2hiilH1RpOl5aM,72
1611,HOSH,Midnight (The Hanging Tree),38MbUy2C0FLv6exayPlImu,72
339,Alex Sensation,La Calle,4yL2Z0APTcHIE9RJWVfTUt,72
1165,The Rolling Stones,Living In A Ghost Town,5RrrQhJKKKMJt3wB5n2N3t,72
765,Mac Miller,Good News,3ClBKQkKoaUQ6UOhe2xlJK,72
1992,Wallows,OK,0APAKxMXB7jdDs4kw1l30y,72
773,Sia,Saved My Life,5cpw6QKJcoXzpNBLNUJx2i,72
297,Dalex,+Linda,5cBrOhKDyiJF9bPGUHKkG0,72
88,Grupo Firme,La Estoy Pasando Mal,35aju8GgJmbaMk9zmhNhg4,72
68,Grupo Firme,Se Veía Venir,5G8a9zruEYp0QbU1lEcMcY,72
1612,Chris Brown,Go Crazy,5E1aFH3QO8NHlocnXIPTYo,71
585,The Strokes,Ode To The Mets,1BLOVHYYlH4JUHQGcpt75R,71
1911,Niall Horan,Nice To Meet Ya,0DrFTaAX2srXPkuag35djb,71
775,Bryant Myers,Ojitos,6mRO59X63upZzN5RVw5wNz,71
1463,Solar,Spit it out,5F6RrFgt1yvRhNCdAEumM6,71
232,Myke Towers,Piensan,1A9PKAFEHMWgXNLpgf7k4J,71
586,Gente De Zona,Muchacha,2vI4SxtYqAQD5h1nSrqfKM,71
1313,5 Seconds of Summer,Best Years,4WCPjTAMJKfK8kww8CRxLQ,71
169,Sofia Reyes,IDIOTA,0Wk3MRrKRn6EPG7B83nKSJ,71
653,Prince Royce,Carita de Inocente,30oZjF87SHCd0CE0ttGm5U,71
769,Dynoro,Me Provocas,7sEwsJK7Ol0J6PFV9nioxu,71
1477,Koosen,I'm Yours,053EDVshTHTBGMJFAfIwCW,71
373,Eladio Carrion,3 Am,1F205Nl2feOSYSztLNOJAL,71
1443,Younha,WINTER FLOWER(Feat.RM),4Eefey3uN90Abhbr47zKmC,71
1242,NCT 127,Kick It,1ayaOin9hxCtyhg4UsBTpg,71
1152,5 Seconds of Summer,Not In The Same Way,2I2yw1jXVtcbiRLYuuu52u,71
328,Pedro Capó,Buena Suerte,6kGbjs4RdmSHHnibhap8dS,71
1851,Justin Bieber,That's What Love Is,2hLu8L8SNfCN4yKyPdX0h3,71
1264,Melanie Martinez,Copy Cat (feat. Tierra Whack),4AhAT2GxKdNYWc5bmdoAES,71
343,Nacho,Raro,4DEldV3wQKjbMRhVw64bg6,71
550,Gorillaz,Aries (feat. Peter Hook and Georgia),2haIfONRw1Bhi2zSp67MYU,71
252,JP Saxe,If The World Was Ending - Spanglish Version,5Lp9GcZAY7H2M2NjIS3Cdn,71
78,Natanael Cano,Arriba,6MOjqs7ngSnZz3J5GZLAfm,71
287,Zion & Lennox,Mujer Satisfecha,2dSy7VwJsM9qEs5wAE9GJV,71
79,Alejandro Fernández,Te Olvidé,0LiSASDl1Os4c8JeiypsT8,71
360,Brytiago,Borracho,6qwDP9yeeBb0QpQbzQjNjk,71
256,Kidd Keo,Como vas?,77E6BhaBLsIMmW5nAyXGTy,71
1996,ATEEZ,Answer,3IdPtyJHB1WVPM4eCiCAKM,71
974,Yung Gravy,Welcome to Chilis,7BYppcUTuG5ysmaJlGSt3t,71
1511,Niall Horan,Heartbreak Weather,3jf3c9EOFam6Q15sho0XWw,71
1691,Conan Gray,Comfort Crowd,6uaBrivDHCaV0uBTiwHTUi,71
879,5 Seconds of Summer,Lonely Heart,0neaGfF0KBgZEXbNeYgGr9,71
1227,5 Seconds of Summer,High,2aAZGfJGtdSzs9W2M8F3Tx,71
1593,Justin Bieber,E.T.A.,6PzOPrXx8tJEqace76yrv2,71
1420,Tame Impala,Posthumous Forgiveness,1KcOU0q9AMXV9xi4tSzzCc,71
1424,Apink,Dumhdurum,55kuHkT2CWhWKF6CoRDnJq,71
1883,Afrojack,All Night (feat. Ally Brooke),0poEFjyV2iHKtxjdWFwjmS,71
161,Camilo,Si Estoy Contigo,6nTIchACfHZWP2zrGOVYFa,71
224,Steve Aoki,Maldad (with Maluma),35HXnvswjdVWjQRmqtXPJD,71
160,Ricky Martin,Tiburones,1zIshc2P9l5AZsOpJWmdTM,71
401,Duki,H.I.E.L.O.,6itjKRbqPMmx9fo4PDlLhm,71
1373,Mac Miller,Hand Me Downs,2Yv2mHzr5AQavVdwQjEokV,71
435,J Balvin,Rojo,7tujM013GDVU2TNK1VV3ds,71
620,The Strokes,Why Are Sundays So Depressing,1aOxOpH4AkGAd8OMrKjyNY,71
112,Jd Pantoja,Error,40PO1Xh2WgmX5bMtdmBWCc,71
159,Lasso,Odio Que No Te Odio,374Yj1kOLjGLYLOydbCO3i,71
423,Sech,Trofeo,6beHXSNNAPKhtlXvefJC7s,71
716,Moonkey,Lambo,32o3czXETZJk82llYMnbq4,70
279,Nibal,"Cuando Amanezca (feat. Danny Ocean, Justin Quiles, Feid)",0yx82WHSiVRekLwqfxQkvJ,70
402,Greeicy,Si Tu Amor No Vuelve,1Q2uBll5mMW8BY4T9XSrCo,70
106,Marca MP,Mil Gracias Por Existir,1HAvMItHMFRlnrbOXZBL8X,70
1403,BTS,Boy With Luv (Feat. Halsey),1ZpFxOhpzT1MDCq7zjtOV1,70
121,Los Dos Carnales,El Envidioso,3cExeifTyKQSMLLwG70wIo,70
1003,Charlotte Lawrence,Joke's On You,2D0FX6WiP1GKGL3yCdXxs7,70
98,Joan Sebastian,Que Sea,4yKC4OVtG5Z9nIX98r7SQp,70
1871,Bryant Myers,Como Panas,07MrcfLozSPBfEI8GPOZgc,70
766,The Strokes,At The Door,7lu6YLrlB1MU7HW8DJSuPa,70
835,Steve Aoki,Let It Be Me,7nORGrTd2dDP38JC0YfZ4W,70
754,The Strokes,Not The Same Anymore,5ncofiedz9Ej6YkvvXMKVn,70
1288,5 Seconds of Summer,Thin White Lies,5kAaMEMUI7UyCFBql2LP2x,70
349,Dímelo Flow,Pirueta,2qtSblErXSxcloVCE1feG7,70
691,Gorillaz,Désolé (feat. Fatoumata Diawara),1lPjbmk2TylddPKESSIBfm,70
633,Eladio Carrion,Mi Error - Remix,5IjOqh4XLyjHINuOGolmAt,70
1503,Tame Impala,It Might Be Time,558ubozatFQlweufvHa3Ip,70
969,Myke Towers,Ronca,0WxhO7pvOWqFJRMBQ3q3B2,70
195,Camilo,No Te Vayas,1q1sjzJpUYEkTbA9Uz0qrU,70
1987,Elderbrook,Numb,7rBpjxstrSsuOLqnuOC028,70
1879,Arizona Zervas,ROXANNE - Remix,5hC7h0yWVMkxhLbNXCscBR,70
528,Myke Towers,Tú,7xX3wvvcZvxGCa06KlgTCp,70
1410,Tame Impala,Is It True,6RZmhpvukfyeSURhf4kZ0d,70
563,Cauty,Lloras - Remix,3FhiU60cxfN2j4jRy5Y40w,70
442,Jhay Cortez,Como Se Siente,09tYvFOFp1pKxZ8GJVlOXm,70
1207,Resistiré 2020,Resistiré,5Z3eEWd02O1RekV96ohDPx,70
584,Trueno,Azul y Oro (Freestyle),6qvjLYh374hUwDg7bSsxog,70
99,Flyboiz,Vitamina,5yAo09btO7hEn8YDKW4Dkm,70
118,Natanael Cano,Seca Tus Lagrimas,54JxxJ2KW8nCeb6ZnroLA0,70
1223,5 Seconds of Summer,Teeth,3D9hIbF6vgK2VDKVPxJsWN,70
1501,League of Legends,Warriors,3f4fc8c8unrQeKecmUPEDR,70
268,Kidd Keo,MONEY TILL I DIE,1MMhI6ISQt0UOVtU6DoAtE,70
156,Guaynaa,Rompe Rodillas,3DlM7Wmirw96FVBMPLeaSD,70
131,Junior H,Mente Positiva,3WQilym5Vi4ypxb70vx0eY,70
1586,Steve Aoki,I Love My Friends,1oPpiUmhXq0MiyZHlkD0xp,70
125,Manuel Medrano,Mi Otra Mitad,5lLArVpMg2z8l3qggp7zmD,70
1877,Justin Bieber,Take It Out On Me,39nTNk5MfyiiRupTwn1iyC,70
517,Yandel,Espionaje,2A91CVAdthfxTrzIACAe08,69
1705,Lucas Estrada,In My Fantasy,7azdWyynyvzWS4U9yuCuBm,69
1095,R3HAB,911,523v8nuwdcPBsgpluw2ukl,69
1597,Mac Miller,Surf,1kwnxJNVl7cwcU98RvMBaR,69
362,Mati Gómez,Yo No Sé - Remix,26KXzccmVWEgNidxH4XiO3,69
1340,Wiz Khalifa,"Speed Me Up (with Ty Dolla $ign, Lil Yachty & Sueco the Child)",15eWNa3kpCPKILbSvvzSWl,69
1439,BTS,Make It Right,1OqkHhYOcqfwYx7LqlAE8Y,69
1972,Steve Void,Can't Feel My Face,4DSR2cb7UzNxOk6JF8lSU6,69
556,Bizarrap,"Lucho SSJ: Bzrp Music Sessions, Vol. 26",3tMNgcUfPEXTtG5vaaGi85,69
553,Feid,RELXJXTE,0eI8yxgCGbguwbK26n22RQ,69
1640,The Weeknd,Blinding Lights,5Sg09MvHqNWPWsYeuY2toY,69
1904,Dimitri Vegas & Like Mike,The Chase,00JoqMc5KZFLpdrtymo6f0,69
107,Banda Sinaloense MS de Sergio Lizárraga,¿Quién Pierde Más?,0QINzFpxcbStmnHsf00khl,69
114,Banda Sinaloense MS de Sergio Lizárraga,Altamente Probable,0RFxSN4HcsjQF80fkH1q78,69
151,Rels B,Cuando Quieras,1QBmYURvVM6Ai7y7yo9Dvx,69
1426,Selena Gomez,Feel Me,4mt7C6wYeTUWDDk7xKym9w,69
781,Moguai,Hold On (feat. Cheat Codes) - 2020 Edit,2FGh2ref26EwA3Z5st5oHb,69
325,Mau y Ricky,QUÉ DIRÍAS?,3HPvXWekjDqIppRxhpHkDT,69
1009,deadman 死人,Omae Wa Mou - Tiny Little Adiantum Remix,7hY1S4SKti3cGz0rGYmT5A,69
1411,Selena Gomez,She,1z1ztKUrDr09ZSMDnN3QIG,69
302,Myke Towers,La Playa,6768f4xbHQBpJo5lvFVNvs,69
374,Andy Rivera,La Oficial,3o0Ue4lVZ549Ro12URAJfX,69
119,Dstance,Niña Bonita - Acústico,6yb8ktQyg2mH4fOUeIYkd5,69
110,T3R Elemento,Jalo y Exhalo,5STfIC4lCW6Q3jYbr6L77n,69
179,Rels B,No Se Perdona,7B5H39EGyskcG7OloPZi3I,69
231,Rels B,Aleluya (Pt.2),2zBgCRY5xJfbjPuG9MTSA2,69
701,Dalex,Mejor,6C1jKbkCUgFws7M0M4oGCB,69
271,Pablo Alborán,Cuando estés aquí,1yO5KgygGOA8FsZOhmyrUb,69
503,Cali Y El Dandee,Locura,5379uuUPHodsdVhy8pIAAr,69
1631,BTS,Jamais Vu,5oXdWFCLkBX5XmGbTrlK40,69
1458,Oliver Heldens,Details (feat. Boy Matthews),5fYN8kPYyAWWJUBX57vmXb,69
624,Miky Woodz,Provócame,0RzUVcBnwTrGSAR2X6nn13,69
1983,Mac Miller,Woods,3Qa944OTMZkg8DHjET8JQv,69
1481,BTS,Dionysus,2SytGgja3g2R2N9lzV6n3E,69
636,De La Ghetto,El Que Se Enamora Pierde (feat. Darell),5Ik2TPCpwDNnBmkIf4GhBM,68
1829,The Weeknd,Save Your Tears,2ExKb6Ag2WXob6FpkSeXhE,68
1208,Lauren Jauregui,50ft.,1wiphSU5URcMkpMoGK5mFO,68
557,Brytiago,Te Falle,04XBsg0wY1iNV2bpxXgvku,68
1828,Niall Horan,Small Talk,2928yIGFV4enculPwmmGSe,68
1516,Vickeblanka,Black Catcher,5RXmLhscstsdvWPN0XtUa0,68
570,David Bisbal,A Partir De Hoy,3Z7JMhKrVBiMvMd0xV1vyI,68
573,Sky Rompiendo,Le Creo,14wFBzheHFsZskxKXOOtT8,68
306,Brytiago,Te Falle - Remix,0WfoXzTTleO9bHtuQIn5EY,68
844,ROSALÍA,Juro Que,3ZwQCZ2LuYwuQ6R1p1CJ3w,68
1832,Dua Lipa,Physical - Alok Remix,6K96iePtHzcOJ1AhsBlFAN,68
588,Cali Y El Dandee,Tu Nombre,7HvuLU19kk8CyeC6l0WOlq,68
133,Grupo Firme,"Acábame de Matar (Feat. Luis Angel ""El Flaco"")",3Tq17cNZ19NxBlNgLPXx7u,68
1690,KARD,RED MOON,7huWBxXBSizb0tftJRbJed,68
124,Kenia OS,Cocteles,5rb0LAGWkFdWjn46LyidC5,68
364,Camilo,Tutu - Remix,727DZ6qsujnLdNNLooqqZT,68
272,Ricardo Arjona,Hongos,5uHpmDnCSxSpjQGxhXhA13,68
1754,Clyde Boudreaux,Nepenthe,0kKOC50fPTnqmrYvtJInsT,68
1748,BTS,Intro : Persona,2BgZrbbAZxSnyE7U5efVrG,68
202,Reik,Si Me Dices Que Sí (feat. Camilo) - R3HAB Remix,4qluwGB0E43AJFDcuQwKKV,68
154,LEGADO 7,Ojos De Maniaco,52Cpyvd2dKb6XRn313nH87,68
1602,Night Poets,Parts Unknown,7zoNjIq4DZadcFOxwKvrlC,68
692,Pabllo Vittar,Tímida,4UMnUuQ9cYTSdv9FNy9uWb,68
1714,Najma Wallin,Med slutna ögon,6RuFOroO9VO0aMGEzirLHk,68
651,Leebrian,No Fue - Remix,3b2STpVG1wHiZJ7u6hvmoR,68
1604,8D Tunes,Dance Monkey (8D Audio),4KgAFt6Tt4E96poxgq5dVJ,68
972,C. Tangana,Viene y Va,1UozIJsPRJVXDRG08AgUQP,68
1882,The Weeknd,In Your Eyes,3XnkZylcAZ86QAiGVnRVy8,68
947,Blunted Vato,Superman Sin Capa - Remix,3IIqhLYR07zTtMTeRBZq8y,68
1854,Niall Horan,Still,4Zwt0IkpzDOW2u0YfV94TK,68
417,Dalex,Rompe,26AmEBn8oQwLpoblS2SBzC,68
538,Tainy,MERA (with Dalex & Álvaro Díaz),3mr13zNWprAzYYY0RinBCp,68
1873,Fallen Roses,Sorry,4Jgrb2AFXvmTnq2TcqTIQS,67
140,Gerardo Ortiz,Otra Borrachera,1NfeLk7GEZLSss2zs6Yrif,67
220,Jesse & Joy,Lo Nuestro Vale Más,6y5oTJz2ch5Xw8LNbOSEgj,67
1587,Tine Mydland,Et øyeblikk,4wwtlq6dqi0ztt989n4yiQ,67
1364,Oscu,Santa - Remix,0bRn4yqvMzmrwgYQrDOQJD,67
1868,Tiësto,My Frequency (feat. RebMoe),4jbWeX5w0Sa5BWBZpq5JU2,67
1576,Yonatan Awate,Continuation,6CtgSHDxivSLqi4vjYCUs8,67
739,Myke Towers,Funeral,1Q5veUVWf7OT9xjh1PZKOw,67
187,Danna Paola,Final Feliz,3e9V8vS2oviXYWtj09DkJP,67
1804,Koby Laver,Phosphenes,7zCXE5rdGmk2YzsSWuhO8I,67
1831,Milo Manheim,Flesh & Bone,72SvoAUIQnaPJIzEspcgW6,67
278,Giulia Be,chiquita suelta,2tu1kkUvtloityaRwbSNZQ,67
1894,Fets,Death Bed,4wM6j7EnHN51vUgb0u6fnL,67
109,Sech,Casino,4pYmyZqoVRcVoQ5QfyyO7S,67
1392,The Strokes,Bad Decisions,6e2pJqucDMxbp061B40r6O,67
142,Alejandro Fernández,Caballero,6jrK6Y8d9tvjAjurI4W99u,67
405,Super Yei,La Forma en Que Me Miras,57Ba26w9eoXx8BBUNgRNLV,67
1659,Selena Gomez,Vulnerable,11OwAR3GlBj9E35Cznf7Lj,67
122,Rich Vagos,Dibújame,0RKglZdTQ7BLrs6vplb2qm,67
647,Juhn,Adictiva,3z1NOfDsKoczsyaLvlQJrE,67
980,Jhay Cortez,Easy - Remix,1NmQc6rwLv7g0UHL1AFOa9,67
831,Tyga,Ayy Macarena - Remix,64RTHdDcAWhX47bhH8nA4u,67
262,Junior H,Atrapado en un Sueño,4FJHSPdhQqxovmYP9YpcHN,67
822,Lary Over,Anda Deja,4XFFoNw2VcGkb9JQncYv3T,67
841,Don Patricio,Contando Lunares (feat. Anitta & Rauw Alejandro) - Remix,4r2IrqOOdh3dPUKyvRHaSE,67
130,Aleman,Los Duros,7wqqITYuu4S9YqVZMlT7OH,67
1020,The Killers,Fire In Bone,49Cjuhaw2h9ulp2KxGUHMn,67
357,Micro TDH,Amor de red social,5kMrgSeV3kYYyOyEAC7Ugf,67
1315,MC Kevinho,Corpo sensual,5Rg8SptHd3tESvn4fzAV3i,67
1234,Selena Gomez,Dance Again,5sK3o66yupTNIK6gWgzGjf,67
1989,Donato Manna,In Peace,1LLLm2nPAEw0F8nREc7mbe,67
735,Wisin,"3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix",6dyUkkcyYuDiHOwIRXYOJm,67
129,Kenia OS,Tercera Noche,0DPpsXoijB0H7OVsxx9Vqt,67
937,Myke Towers,MIB,7z9chavxReUpyOZoAkUnUb,67
138,Alejandro Fernández,Te Olvidé,0zRc5cHuMrulujN8t1XbYE,67
978,Gorillaz,Momentary Bliss (feat. slowthai and Slaves),3iYUYQZidlttLNt0iw7QD9,67
616,Myke Towers,Si Se Da,4jMwPJMtMF977ciTvD5fwg,66
747,Farruko,El Tiempo Pasa,0yNEQE6MbFGVgah2XFlaQF,66
761,Brytiago,Dispo,4CsCOUmdEG1CD5vgfBq2hv,66
646,Jhay Cortez,Imaginaste - Remix,3dJWIbkKEnI0Jb9CK6kdcg,66
149,Danna Paola,Contigo,3vSzpGke0ViKOGoX2wIKnZ,66
852,Myke Towers,LVCC,6Vz73JS65SbTUr046H1Hmr,66
188,Carin Leon,Como Duele Equivocarse,01Bb7kIu9BRyWE0G5A7AmI,66
1784,Armin van Buuren,All On Me,5RDzhhf1emRXTDQ0OwCkaq,66
146,Virlan Garcia,MMXX's,30CpVIIuDEXt56rm6WTkM6,66
778,Jory Boy,Desnuda,2xesu70KZ2LlE6295hclOH,66
629,Cazzu,Me Prefiere A Mi,6b38njkY1j48fruqRqrm6d,66
1777,Gemma Casimaty,A Bed Of Clouds,2OaKSdtWgdSndVQCXlVgSr,66
847,Carlos Vives,No Te Vayas,587xp1Yt8CAPzbHsAuN5nD,66
819,Gorillaz,How Far? (feat. Tony Allen and Skepta),7eq5O2w32n1Ho5SL0AFzPz,66
1814,Loud Luxury,Nights Like This,5Mvqn0Gxj5LUb4um0r4Web,66
1579,Jamie Troy,Cycles,4ULNG1akkcpMrHrjIUXsfZ,66
1912,Steve Aoki,Are You Lonely,5a1Cm3iYkS0nWn9fTijOq4,66
510,Selena Gomez,Rare,0rsRJOlDJxfNPNTEALa2t3,66
1861,Charmaine D'Avis,Rêvasseur,64zhFuKM4TwZ0dcKogeKAN,66
522,Luis Fonsi,Girasoles,4LdtAljggvH4qzlxNxo559,66
966,Jay Wheeler,Sin Ti - Remix,69mBuGpg2bepxYksWSg86D,66
274,Natanael Cano,No Soy Lo Que Piensas,6YviOFfwGAS5ZFLaWiVXNo,66
1431,ARON,Sigo,0etsGe9x9YXcs6OrNOYcYo,66
940,Porte Diferente,Por Tu Culpa,2OU13apOMaGALVlSb2PzPi,66
1384,Louis Tomlinson,Always You,5KcT9rJDqQJUSFF3O9wPJ5,66
1898,Elise Ryen,Kritagya,7map9ciIR1obUQ4dOKo9IY,66
1338,Nio Garcia,Llamé Pa' Verte,6IuSgPEMZCYtsfLAAGO5Ch,66
1899,Selena Gomez,Ring,11Ey4yJVeWEsA73KjACkVY,66
296,Rels B,Para Llegar Arriba (Pt.1),30QkPf3KGmQcEJxWUToPs7,66
1955,The Weeknd,Blinding Lights - Major Lazer Remix,68kQQv6idXUcXIf1n59Y3i,66
139,Aleman,Categoría 5 / Huracán,7ugKeF72t7AJUxkejK3HT2,66
356,Piso 21,Tomar Distancia,1gd4OWaul0LVm0xsGswjaD,66
1951,Don Mazuck,For My Heart,0p36mcb6dERGP5t7bbYHBr,65
824,Andy Rivera,Préstamela a Mí,407dcWZUHSyQihZYkSF6LZ,65
471,Danna Paola,Mala Fama - Remix,1H3o2Pde9RlIa0V2crN3kb,65
150,Paty Cantú,Cuando Vuelvas,52s1L7krzR2JL4L1Vi7V3X,65
749,Bryant Myers,WOW,56aKqvLJGEsJgCXvczNv0i,65
320,Junior H,Si Mañana,1l2kKqdmaXDouETVdMy2j4,65
153,Aleman,Gran Vida / Huracán,4nQMgSXGGewRBLvGY0LaB3,65
459,Choclock,Dolores - Remix,2NUUKFF6RNPCMCy5pSIR04,65
321,Dzharo & Khanza,Ты мой кайф,2MHSX5b2U5DEeebmpuX8Ha,65
299,Matias Mareco DJ,Rakataka Aventura,3mORcawzSLXWzyHNjZXavd,65
345,Eslabon Armado,Me Prendes,2ZrZyoZJub4kQyIXmxl47l,65
1438,Lalo Ebratt,La Gatita,4LsHHgYGH1UJgPCC0BnybJ,65
1932,Maldita Nerea,Un Planeta Llamado Nosotros,29UkXUrWYGoPsxEesEH3qZ,65
1875,Ronald Sims,Finally In Peace,52tcU3qihtTISeQJz1JFfl,65
1070,Cosculluela,Un AK,5I2NfzSxaCBzYVYMGAV8Cp,65
786,Andy Rivera,Qué Le Pasa a Mi Ex - Remix,1Kkx5Ux2mJPzGFc1GMDXdV,65
181,Edwin Luna y La Trakalosa de Monterrey,Me Hubieras Avisado,2U7nUonY2Bb4FLQMMadmWt,65
828,Fonseca,Cartagena,1UGXsiNn0ACf2MXuHXuiJE,65
164,Kenia OS,Escríbeme,0gLPbKWrfFTifO5m90P8DE,65
390,Fuerza Regida,Adicto,5mvQxewFOB8Ft4Wz13AwWj,65
1628,Jhay Cortez,Subiendo De Nivel - Remix,2kvGoSGHWI0uvjJlooy1AQ,65
204,Río Roma,Lo Siento Mucho,6IXrEQi71AjuBV8AItJP2L,65
178,Alejandro Fernández,Eso Y Más,4uV2q5BTVqsNU1oF5tT6q1,65
489,Duki,Fornai,0jaTkHUL2LcNP4aWqmAXBA,65
