Summoner Name,Rank,W/L,Date,Duration (min),K,D,A,KDA,CS
ACS LuckyStar,Master,Defeat,2020-09-07,29,6,6,8,2.33,231
ACS LuckyStar,Master,Defeat,2020-09-07,25,3,5,5,1.6,206
ACS LuckyStar,Master,Defeat,2020-09-06,30,9,5,5,2.8,262
ACS LuckyStar,Master,Victory,2020-09-06,21,11,1,5,16.0,183
ACS LuckyStar,Master,Defeat,2020-09-06,23,5,5,3,1.6,122
ACS LuckyStar,Master,Victory,2020-09-06,34,10,5,9,3.8,229
ACS LuckyStar,Master,Defeat,2020-09-06,34,2,3,8,3.33,249
ACS LuckyStar,Master,Defeat,2020-09-05,25,2,4,6,2.0,209
ACS LuckyStar,Master,Victory,2020-09-05,32,8,4,2,2.5,252
ACS LuckyStar,Master,Victory,2020-09-04,24,9,1,5,14.0,164
ACS LuckyStar,Master,Victory,2020-09-04,29,6,3,11,5.67,196
ACS LuckyStar,Master,Victory,2020-09-04,27,8,1,11,19.0,203
ACS LuckyStar,Master,Defeat,2020-09-03,34,4,5,5,1.8,319
ACS LuckyStar,Master,Defeat,2020-09-03,24,5,3,2,2.33,183
ACS LuckyStar,Master,Victory,2020-09-03,22,4,2,6,5.0,166
ACS LuckyStar,Master,Victory,2020-09-03,25,4,3,9,4.33,184
