Summoner Name,Rank,W/L,Date,Duration (min),K,D,A,KDA,CS
Ratoncito 777,GrandMaster,Victory,2020-09-10,25,4,3,15,6.33,25
Ratoncito 777,GrandMaster,Victory,2020-09-08,25,1,2,23,12.0,6
Ratoncito 777,GrandMaster,Victory,2020-09-08,33,10,7,16,3.71,26
Ratoncito 777,GrandMaster,Victory,2020-09-07,35,0,7,7,1.0,18
Ratoncito 777,GrandMaster,Victory,2020-09-06,28,5,6,14,3.17,39
Ratoncito 777,GrandMaster,Defeat,2020-09-05,40,1,11,19,1.82,39
Ratoncito 777,GrandMaster,Victory,2020-08-26,36,6,2,19,12.5,35
Ratoncito 777,GrandMaster,Defeat,2020-08-26,26,7,10,12,1.9,39
Ratoncito 777,GrandMaster,Defeat,2020-08-26,15,0,2,0,0.0,105
Ratoncito 777,GrandMaster,Defeat,2020-08-26,29,6,9,6,1.33,181
Ratoncito 777,GrandMaster,Victory,2020-08-25,17,1,2,6,3.5,6
Ratoncito 777,GrandMaster,Victory,2020-08-24,35,3,6,24,4.5,37
Ratoncito 777,GrandMaster,Victory,2020-08-24,28,4,2,8,6.0,30
Ratoncito 777,GrandMaster,Defeat,2020-08-22,14,1,1,0,1.0,74
Ratoncito 777,GrandMaster,Victory,2020-08-22,26,3,7,14,2.43,8
Ratoncito 777,GrandMaster,Victory,2020-08-22,23,0,2,19,9.5,31
Ratoncito 777,GrandMaster,Defeat,2020-08-22,20,0,6,9,1.5,23
Ratoncito 777,GrandMaster,Victory,2020-08-22,26,6,5,9,3.0,44
Ratoncito 777,GrandMaster,Defeat,2020-08-19,21,2,2,3,2.5,26
Ratoncito 777,GrandMaster,Victory,2020-08-16,15,0,1,7,7.0,19
Ratoncito 777,GrandMaster,Defeat,2020-08-15,33,3,16,13,1.0,40
Ratoncito 777,GrandMaster,Victory,2020-08-11,30,3,3,12,5.0,25
