Summoner Name,Rank,W/L,Date,Duration (min),K,D,A,KDA,CS
TheStrikeOut,Platinum I,Defeat,2020-06-03,31,3,7,6,1.29,199
TheStrikeOut,Platinum I,Victory,2020-05-31,20,2,2,10,6.0,119
TheStrikeOut,Platinum I,Victory,2020-05-31,21,15,2,7,11.0,159
TheStrikeOut,Platinum I,Victory,2020-05-27,32,11,5,2,2.6,248
TheStrikeOut,Platinum I,Victory,2020-05-26,34,5,9,19,2.67,182
TheStrikeOut,Platinum I,Victory,2020-05-25,25,5,0,2,7.0,212
TheStrikeOut,Platinum I,Victory,2020-05-21,23,14,0,4,18.0,191
TheStrikeOut,Platinum I,Victory,2020-05-21,37,12,1,13,25.0,285
TheStrikeOut,Platinum I,Victory,2020-05-21,33,12,4,12,6.0,229
TheStrikeOut,Platinum I,Victory,2020-05-21,26,8,2,6,7.0,182
TheStrikeOut,Platinum I,Victory,2020-05-18,32,10,3,4,4.67,221
