Summoner Name,Rank,W/L,Date,Duration (min),K,D,A,KDA,CS
Cosa,Silver I,Defeat,2019-07-26,27,3,8,1,0.5,162
Cosa,Silver I,Victory,2019-07-26,27,26,4,3,7.25,217
Cosa,Silver I,Defeat,2019-07-25,19,1,4,1,0.5,111
Cosa,Silver I,Defeat,2019-07-25,23,1,5,0,0.2,109
Cosa,Silver I,Victory,2019-07-25,28,9,6,6,2.5,192
Cosa,Silver I,Defeat,2019-07-25,28,9,6,9,3.0,156
Cosa,Silver I,Defeat,2019-07-25,21,5,7,1,0.86,121
Cosa,Silver I,Defeat,2019-07-24,35,11,11,9,1.82,157
Cosa,Silver I,Victory,2019-07-23,27,12,8,5,2.12,199
Cosa,Silver I,Defeat,2019-07-21,29,11,13,4,1.15,120
Cosa,Silver I,Victory,2019-07-21,28,14,6,8,3.67,212
Cosa,Silver I,Victory,2019-07-20,23,15,6,8,3.83,147
Cosa,Silver I,Victory,2019-07-18,25,9,3,2,3.67,157
Cosa,Silver I,Victory,2019-07-18,21,20,5,7,5.4,144
Cosa,Silver I,Victory,2019-07-18,18,9,1,4,13.0,129
Cosa,Silver I,Victory,2019-07-18,42,22,10,8,3.0,269
Cosa,Silver I,Victory,2019-07-12,25,8,1,3,11.0,199
